D2 temp time
0.5256922784623439 282.5216378229136 426.1
0.5255574278400144 282.52163683123223 426.2
0.5254225772244291 282.52163583904183 426.3
0.5252877266155919 282.52163484634207 426.4
0.5251528760135057 282.52163385313247 426.5
0.5250180254181744 282.5216328594127 426.6
0.5248831748296012 282.52163186518237 426.7
0.5247483242477897 282.5216308704411 426.8
0.5246134736727432 282.52162987518835 426.9
0.5244786231044656 282.5216288794239 427.0
0.5243437725429598 282.52162788314723 427.1
0.52420892198823 282.52162688635804 427.2
0.5240740714402787 282.52162588905594 427.3
0.5239392208991106 282.5216248912405 427.4
0.5238043703647282 282.5216238929113 427.5
0.5236695198371354 282.52162289406795 427.6
0.5235346693163356 282.52162189471005 427.7
0.5233998188023324 282.5216208948372 427.8
0.5232649682951293 282.5216198944491 427.9
0.5231301177947296 282.5216188935452 428.0
0.522995267301137 282.5216178921252 428.1
0.5228604168143551 282.5216168901887 428.2
0.522725566334387 282.5216158877352 428.3
0.5225907158612368 282.5216148847644 428.4
0.5224558653949076 282.52161388127587 428.5
0.522321014935403 282.5216128772692 428.6
0.5221861644827265 282.521611872744 428.7
0.5220513140368818 282.5216108676999 428.8
0.5219164635978724 282.5216098621365 428.9
0.5217816131657016 282.52160885605326 429.0
0.5216467627403731 282.52160784944994 429.1
0.5215119123218904 282.5216068423261 429.2
0.5213770619102571 282.5216058346813 429.3
0.5212422115054768 282.5216048265151 429.4
0.5211073611075527 282.52160381782716 429.5
0.5209725107164888 282.52160280861705 429.6
0.5208376603322884 282.5216017988844 429.7
0.5207028099549551 282.52160078862875 429.8
0.5205679595844925 282.52159977784976 429.9
0.520433109220904 282.52159876654696 430.0
0.5202982588641932 282.52159775471995 430.1
0.5201634085143639 282.52159674236833 430.2
0.5200285581714196 282.5215957294917 430.3
0.5198937078353636 282.5215947160897 430.4
0.5197588575061997 282.52159370216185 430.5
0.5196240071839313 282.52159268770777 430.6
0.5194891568685625 282.521591672727 430.7
0.5193543065600961 282.52159065721924 430.8
0.5192194562585364 282.521589641184 430.9
0.5190846059638864 282.52158862462085 431.0
0.51894975567615 282.52158760752945 431.1
0.5188149053953308 282.52158658990936 431.2
0.5186800551214324 282.5215855717601 431.3
0.5185452048544582 282.52158455308137 431.4
0.518410354594412 282.5215835338727 431.5
0.5182755043412972 282.5215825141336 431.6
0.5181406540951177 282.52158149386383 431.7
0.5180058038558769 282.52158047306284 431.8
0.5178709536235786 282.52157945173025 431.9
0.5177361033982263 282.52157842986566 432.0
0.5176012531798233 282.5215774074686 432.1
0.5174664029683738 282.5215763845387 432.2
0.5173315527638811 282.5215753610756 432.3
0.517196702566349 282.52157433707873 432.4
0.5170618523757807 282.52157331254784 432.5
0.5169270021921804 282.5215722874824 432.6
0.5167921520155515 282.52157126188206 432.7
0.5166573018458974 282.52157023574637 432.8
0.5165224516832222 282.52156920907487 432.9
0.5163876015275292 282.5215681818672 433.0
0.5162527513788219 282.521567154123 433.1
0.5161179012371044 282.5215661258417 433.2
0.5159830511023802 282.5215650970229 433.3
0.5158482009746529 282.5215640676663 433.4
0.515713350853926 282.5215630377714 433.5
0.5155785007402035 282.52156200733776 433.6
0.5154436506334887 282.521560976365 433.7
0.5153088005337856 282.52155994485264 433.8
0.5151739504410976 282.5215589128003 433.9
0.5150391003554285 282.5215578802075 434.0
0.514904250276782 282.52155684707395 434.1
0.5147694002051618 282.5215558133991 434.2
0.5146345501405715 282.5215547791826 434.3
0.5144997000830149 282.521553744424 434.4
0.5143648500324954 282.52155270912283 434.5
0.5142299999890169 282.5215516732787 434.6
0.5140951499525832 282.52155063689116 434.7
0.5139602999231978 282.5215495999598 434.8
0.5138254499008644 282.5215485624842 434.9
0.513690599885587 282.5215475244639 435.0
0.513555749877369 282.52154648589857 435.1
0.513420899876214 282.5215454467877 435.2
0.513286049882126 282.5215444071308 435.3
0.5131511998951087 282.5215433669276 435.4
0.5130163499151655 282.5215423261775 435.5
0.5128814999423005 282.52154128488013 435.6
0.5127466499765174 282.5215402430351 435.7
0.5126118000178196 282.52153920064194 435.8
0.5124769500662111 282.52153815770026 435.9
0.5123421001216956 282.5215371142096 436.0
0.5122072501842766 282.5215360701695 436.1
0.5120724002539581 282.5215350255795 436.2
0.5119375503307437 282.52153398043924 436.3
0.5118027004146373 282.5215329347483 436.4
0.5116678505056425 282.52153188850616 436.5
0.511533000603763 282.52153084171243 436.6
0.5113981507090027 282.52152979436664 436.7
0.5112633008213653 282.5215287464684 436.8
